id,kanji,reading,char,on,kun,strokes
2004,捲る,めくる,捲,ケン,ま.く・ま.くる・まく.る・めく.る・まく.れる,11
2005,弱まる,よわまる,弱,ジャク,よわ.い・よわ.る・よわ.まる・よわ.める,10
2006,弱める,よわめる,弱,ジャク,よわ.い・よわ.る・よわ.まる・よわ.める,10
447,少し,すこし,少,ショウ,すく.ない・すこ.し,4
448,大変,たいへん,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
448,大変,たいへん,変,ヘン,か.わる・か.わり・か.える,9
449,多分,たぶん,多,タ,おお.い・まさ.に・まさ.る,6
449,多分,たぶん,分,ブン・フン・ブ,わ.ける・わ.け・わ.かれる・わ.かる・わ.かつ,4
450,段々,だんだん,段,ダン・タン,,9
450,段々,だんだん,々,,,0
451,丁度,ちょうど,丁,チョウ・テイ・チン・トウ・チ,ひのと,2
451,丁度,ちょうど,度,ド・ト・タク,たび・-た.い,9
453,時々,ときどき,時,ジ,とき・-どき,10
453,時々,ときどき,々,,,0
454,初めて,はじめて,初,ショ,はじ.め・はじ.めて・はつ・はつ-・うい-・-そ.める・-ぞ.め,7
455,半分,はんぶん,半,ハン,なか.ば,5
455,半分,はんぶん,分,ブン・フン・ブ,わ.ける・わ.け・わ.かれる・わ.かる・わ.かつ,4
373,青い,あおい,青,セイ・ショウ,あお・あお-・あお.い,8
374,赤い,あかい,赤,セキ・シャク,あか・あか-・あか.い・あか.らむ・あか.らめる,7
375,明るい,あかるい,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
376,暖かい,あたたかい,暖,ダン・ノン,あたた.か・あたた.かい・あたた.まる・あたた.める,13
377,新しい,あたらしい,新,シン,あたら.しい・あら.た・あら-・にい-,13
378,暑い,あつい,暑,ショ,あつ.い,12
379,熱い,あつい,熱,ネツ,あつ.い,15
380,厚い,あつい,厚,コウ,あつ.い・あか,9
381,危ない,あぶない,危,キ,あぶ.ない・あや.うい・あや.ぶむ,6
382,甘い,あまい,甘,カン,あま.い・あま.える・あま.やかす・うま.い,5
383,忙しい,いそがしい,忙,ボウ・モウ,いそが.しい・せわ.しい・おそ.れる・うれえるさま,6
384,痛い,いたい,痛,ツウ,いた.い・いた.む・いた.ましい・いた.める,12
385,薄い,うすい,薄,ハク,うす.い・うす-・-うす・うす.める・うす.まる・うす.らぐ・うす.ら-・うす.れる・すすき,16
386,美味しい,おいしい,美,ビ・ミ,うつく.しい,9
386,美味しい,おいしい,味,ミ,あじ・あじ.わう,8
387,多い,おおい,多,タ,おお.い・まさ.に・まさ.る,6
388,大きい,おおきい,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
389,遅い,おそい,遅,チ,おく.れる・おく.らす・おそ.い,12
390,重い,おもい,重,ジュウ・チョウ,え・おも.い・おも.り・おも.なう・かさ.ねる・かさ.なる・おも,9
391,面白い,おもしろい,面,メン・ベン,おも・おもて・つら,9
391,面白い,おもしろい,白,ハク・ビャク,しろ・しら-・しろ.い,5
392,辛い,からい,辛,シン,から.い・つら.い・-づら.い・かのと,7
393,軽い,かるい,軽,ケイ・キョウ・キン,かる.い・かろ.やか・かろ.んじる,12
394,可愛い,かわいい,可,カ・コク,-べ.き・-べ.し,5
394,可愛い,かわいい,愛,アイ,いと.しい・かな.しい・め.でる・お.しむ・まな,13
395,黄色い,きいろい,黄,コウ・オウ,き・こ-,11
395,黄色い,きいろい,色,ショク・シキ,いろ,6
396,汚い,きたない,汚,オ,けが.す・けが.れる・けが.らわしい・よご.す・よご.れる・きたな.い,6
397,暗い,くらい,暗,アン,くら.い・くら.む・くれ.る,13
398,黒い,くろい,黒,コク,くろ・くろ.ずむ・くろ.い,11
399,寒い,さむい,寒,カン,さむ.い,12
400,白い,しろい,白,ハク・ビャク,しろ・しら-・しろ.い,5
401,少ない,すくない,少,ショウ,すく.ない・すこ.し,4
402,涼しい,すずしい,涼,リョウ,すず.しい・すず.む・すず.やか・うす.い・ひや.す・まことに,11
403,狭い,せまい,狭,キョウ・コウ,せま.い・せば.める・せば.まる・さ,9
404,高い,たかい,高,コウ,たか.い・たか・-だか・たか.まる・たか.める,10
405,楽しい,たのしい,楽,ガク・ラク・ゴウ,たの.しい・たの.しむ・この.む,13
406,小さい,ちいさい,小,ショウ,ちい.さい・こ-・お-・さ-,3
407,近い,ちかい,近,キン・コン,ちか.い,7
408,冷たい,つめたい,冷,レイ,つめ.たい・ひ.える・ひ.や・ひ.ややか・ひ.やす・ひ.やかす・さ.める・さ.ます,7
409,強い,つよい,強,キョウ・ゴウ,つよ.い・つよ.まる・つよ.める・し.いる・こわ.い,11
410,遠い,とおい,遠,エン・オン,とお.い,13
411,長い,ながい,長,チョウ,なが.い・おさ,8
412,温い,ぬるい,温,オン,あたた.か・あたた.かい・あたた.まる・あたた.める・ぬく,12
413,早い,はやい,早,ソウ・サッ,はや.い・はや・はや-・はや.まる・はや.める・さ-,6
414,速い,はやい,速,ソク,はや.い・はや-・はや.める・すみ.やか,10
415,低い,ひくい,低,テイ,ひく.い・ひく.める・ひく.まる,7
416,広い,ひろい,広,コウ,ひろ.い・ひろ.まる・ひろ.める・ひろ.がる・ひろ.げる,5
417,太い,ふとい,太,タイ・タ,ふと.い・ふと.る,4
418,古い,ふるい,古,コ,ふる.い・ふる-・-ふる.す,5
419,欲しい,ほしい,欲,ヨク,ほっ.する・ほ.しい,11
420,細い,ほそい,細,サイ,ほそ.い・ほそ.る・こま.か・こま.かい,11
421,短い,みじかい,短,タン,みじか.い,12
422,難しい,むずかしい,難,ナン,かた.い・-がた.い・むずか.しい・むづか.しい・むつか.しい・-にく.い,18
423,易しい,やさしい,易,エキ・イ,やさ.しい・やす.い,8
424,安い,やすい,安,アン,やす.い・やす.まる・やす・やす.らか,6
425,弱い,よわい,弱,ジャク,よわ.い・よわ.る・よわ.まる・よわ.める,10
426,若い,わかい,若,ジャク・ニャク・ニャ,わか.い・わか-・も.しくわ・も.し・も.しくは・ごと.し,8
427,悪い,わるい,悪,アク・オ,わる.い・わる-・あ.し・にく.い・-にく.い・ああ・いずくに・いずくんぞ・にく.む,11
428,嫌,いや,嫌,ケン・ゲン,きら.う・きら.い・いや,13
429,色々,いろいろ,色,ショク・シキ,いろ,6
429,色々,いろいろ,々,,,0
430,嫌い,きらい,嫌,ケン・ゲン,きら.う・きら.い・いや,13
431,綺麗,きれい,綺,キ,あや,14
431,綺麗,きれい,麗,レイ,うるわ.しい・うら.らか,19
432,結構,けっこう,結,ケツ・ケチ,むす.ぶ・ゆ.う・ゆ.わえる,12
432,結構,けっこう,構,コウ,かま.える・かま.う,14
433,元気,げんき,元,ゲン・ガン,もと,4
433,元気,げんき,気,キ・ケ,いき・き,6
434,静か,しずか,静,セイ・ジョウ,しず-・しず.か・しず.まる・しず.める,14
435,上手,じょうず,上,ジョウ・ショウ・シャン,うえ・-うえ・うわ-・かみ・あ.げる・-あ.げる・あ.がる・-あ.がる・あ.がり・-あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,3
435,上手,じょうず,手,シュ・ズ,て・て-・-て・た-,4
436,丈夫,じょうぶ,丈,ジョウ,たけ・だけ,3
436,丈夫,じょうぶ,夫,フ・フウ・ブ,おっと・それ,4
437,好き,すき,好,コウ,この.む・す.く・よ.い・い.い,6
438,大丈夫,だいじょうぶ,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
438,大丈夫,だいじょうぶ,丈,ジョウ,たけ・だけ,3
438,大丈夫,だいじょうぶ,夫,フ・フウ・ブ,おっと・それ,4
439,大好き,だいすき,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
439,大好き,だいすき,好,コウ,この.む・す.く・よ.い・い.い,6
440,大切,たいせつ,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
440,大切,たいせつ,切,セツ・サイ,き.る・-き.る・き.り・-き.り・-ぎ.り・き.れる・-き.れる・き.れ・-き.れ・-ぎ.れ,4
441,沢山,たくさん,沢,タク,さわ・うるお.い・うるお.す・つや,7
441,沢山,たくさん,山,サン・セン,やま,3
442,隣,となり,隣,リン,とな.る・となり,16
443,下手,へた,下,カ・ゲ,した・しも・もと・さ.げる・さ.がる・くだ.る・くだ.り・くだ.す・-くだ.す・くだ.さる・お.ろす・お.りる,3
443,下手,へた,手,シュ・ズ,て・て-・-て・た-,4
444,便利,べんり,便,ベン・ビン,たよ.り,9
444,便利,べんり,利,リ,き.く,7
445,有名,ゆうめい,有,ユウ・ウ,あ.る,6
445,有名,ゆうめい,名,メイ・ミョウ,な・-な,6
1,青,あお,青,セイ・ショウ,あお・あお-・あお.い,8
2,赤,あか,赤,セキ・シャク,あか・あか-・あか.い・あか.らむ・あか.らめる,7
3,秋,あき,秋,シュウ,あき・とき,9
4,朝,あさ,朝,チョウ,あさ,12
5,朝ご飯,あさごはん,朝,チョウ,あさ,12
5,朝ご飯,あさごはん,飯,ハン,めし,12
6,明後日,あさって,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
6,明後日,あさって,後,ゴ・コウ,のち・うし.ろ・うしろ・あと・おく.れる,9
6,明後日,あさって,日,ニチ・ジツ,ひ・-び・-か,4
7,明日,あした,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
7,明日,あした,日,ニチ・ジツ,ひ・-び・-か,4
8,頭,あたま,頭,トウ・ズ・ト,あたま・かしら・-がしら・かぶり,16
9,後,あと,後,ゴ・コウ,のち・うし.ろ・うしろ・あと・おく.れる,9
10,兄,あに,兄,ケイ・キョウ,あに,5
11,姉,あね,姉,シ,あね・はは,8
13,余り,あまり,余,ヨ,あま.る・あま.り・あま.す・あんま.り,7
14,雨,あめ,雨,ウ,あめ・あま-・-さめ,8
15,飴,あめ,飴,イ・シ,あめ・やしな.う,13
16,家,いえ,家,カ・ケ,いえ・や・うち,10
18,池,いけ,池,チ,いけ,6
19,医者,いしゃ,医,イ,い.やす・い.する・くすし,7
19,医者,いしゃ,者,シャ,もの,8
20,椅子,いす,椅,イ,,12
20,椅子,いす,子,シ・ス・ツ,こ・-こ・ね,3
21,一,いち,一,イチ・イツ,ひと-・ひと.つ,1
22,一日,いちにち,一,イチ・イツ,ひと-・ひと.つ,1
22,一日,いちにち,日,ニチ・ジツ,ひ・-び・-か,4
23,一番,いちばん,一,イチ・イツ,ひと-・ひと.つ,1
23,一番,いちばん,番,バン,つが.い,12
24,五日,いつか,五,ゴ,いつ・いつ.つ,4
24,五日,いつか,日,ニチ・ジツ,ひ・-び・-か,4
25,一緒,いっしょ,一,イチ・イツ,ひと-・ひと.つ,1
25,一緒,いっしょ,緒,ショ・チョ,お・いとぐち,14
26,五つ,いつつ,五,ゴ,いつ・いつ.つ,4
27,犬,いぬ,犬,ケン,いぬ・いぬ-,4
28,今,いま,今,コン・キン,いま,4
29,意味,いみ,意,イ,,13
29,意味,いみ,味,ミ,あじ・あじ.わう,8
30,妹,いもうと,妹,マイ,いもうと,8
31,入口,いりぐち,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
31,入口,いりぐち,口,コウ・ク,くち,3
32,色,いろ,色,ショク・シキ,いろ,6
33,上,うえ,上,ジョウ・ショウ・シャン,うえ・-うえ・うわ-・かみ・あ.げる・-あ.げる・あ.がる・-あ.がる・あ.がり・-あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,3
34,後ろ,うしろ,後,ゴ・コウ,のち・うし.ろ・うしろ・あと・おく.れる,9
35,歌,うた,歌,カ,うた・うた.う,14
36,海,うみ,海,カイ,うみ,9
37,上着,うわぎ,上,ジョウ・ショウ・シャン,うえ・-うえ・うわ-・かみ・あ.げる・-あ.げる・あ.がる・-あ.がる・あ.がり・-あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,3
37,上着,うわぎ,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
38,絵,え,絵,カイ・エ,,12
39,映画,えいが,映,エイ,うつ.る・うつ.す・は.える・-ば.え,9
39,映画,えいが,画,ガ・カク・エ・カイ,えが.く・かく.する・かぎ.る・はかりごと・はか.る,8
40,映画館,えいがかん,映,エイ,うつ.る・うつ.す・は.える・-ば.え,9
40,映画館,えいがかん,画,ガ・カク・エ・カイ,えが.く・かく.する・かぎ.る・はかりごと・はか.る,8
40,映画館,えいがかん,館,カン,やかた・たて,16
41,英語,えいご,英,エイ,はなぶさ,8
41,英語,えいご,語,ゴ,かた.る・かた.らう,14
42,駅,えき,駅,エキ,,14
44,鉛筆,えんぴつ,鉛,エン,なまり,13
44,鉛筆,えんぴつ,筆,ヒツ,ふで,12
45,大勢,おおぜい,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
45,大勢,おおぜい,勢,セイ・ゼイ,いきお.い・はずみ,13
46,お母さん,おかあさん,母,ボ,はは・も,5
47,お菓子,おかし,菓,カ,,11
47,お菓子,おかし,子,シ・ス・ツ,こ・-こ・ね,3
48,お金,おかね,金,キン・コン・ゴン,かね・かな-・-がね,8
49,奥さん,おくさん,奥,オウ,おく・おく.まる・くま,12
50,お酒,おさけ,酒,シュ,さけ・さか-,10
51,お皿,おさら,皿,ベイ,さら,5
52,お茶,おちゃ,茶,チャ・サ,,9
53,お手洗い,おてあらい,手,シュ・ズ,て・て-・-て・た-,4
53,お手洗い,おてあらい,洗,セン,あら.う,9
54,お父さん,おとうさん,父,フ,ちち,4
55,弟,おとうと,弟,テイ・ダイ・デ,おとうと,7
56,男,おとこ,男,ダン・ナン,おとこ・お,7
57,一昨日,おととい,一,イチ・イツ,ひと-・ひと.つ,1
57,一昨日,おととい,昨,サク,,9
57,一昨日,おととい,日,ニチ・ジツ,ひ・-び・-か,4
58,大人,おとな,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
58,大人,おとな,人,ジン・ニン,ひと・-り・-と,2
59,お腹,おなか,腹,フク,はら,13
60,お兄さん,おにいさん,兄,ケイ・キョウ,あに,5
61,お姉さん,おねえさん,姉,シ,あね・はは,8
62,お風呂,おふろ,風,フウ・フ,かぜ・かざ-,9
62,お風呂,おふろ,呂,ロ・リョ,せぼね,7
63,お弁当,おべんとう,弁,ベン・ヘン,かんむり・わきま.える・わ.ける・はなびら・あらそ.う,5
63,お弁当,おべんとう,当,トウ,あ.たる・あ.たり・あ.てる・あ.て・まさ.に・まさ.にべし,6
64,音楽,おんがく,音,オン・イン・-ノン,おと・ね,9
64,音楽,おんがく,楽,ガク・ラク・ゴウ,たの.しい・たの.しむ・この.む,13
65,女,おんな,女,ジョ・ニョ・ニョウ,おんな・め,3
66,外国,がいこく,外,ガイ・ゲ,そと・ほか・はず.す・はず.れる・と-,5
66,外国,がいこく,国,コク,くに,8
67,外国人,がいこくじん,外,ガイ・ゲ,そと・ほか・はず.す・はず.れる・と-,5
67,外国人,がいこくじん,国,コク,くに,8
67,外国人,がいこくじん,人,ジン・ニン,ひと・-り・-と,2
68,会社,かいしゃ,会,カイ・エ,あ.う・あ.わせる・あつ.まる,6
68,会社,かいしゃ,社,シャ,やしろ,7
69,階段,かいだん,階,カイ,きざはし,12
69,階段,かいだん,段,ダン・タン,,9
70,買い物,かいもの,買,バイ,か.う,12
70,買い物,かいもの,物,ブツ・モツ,もの・もの-,8
71,顔,かお,顔,ガン,かお,18
72,鍵,かぎ,鍵,ケン,かぎ,17
73,学生,がくせい,学,ガク,まな.ぶ,8
73,学生,がくせい,生,セイ・ショウ,い.きる・い.かす・い.ける・う.まれる・うま.れる・う.まれ・うまれ・う.む・お.う・は.える・は.やす・き・なま・なま-・な.る・な.す・む.す・-う,5
74,傘,かさ,傘,サン,かさ,12
75,風,かぜ,風,フウ・フ,かぜ・かざ-,9
76,風邪,かぜ,風,フウ・フ,かぜ・かざ-,9
76,風邪,かぜ,邪,ジャ,よこし.ま,8
